id,company_id,bar_name,year,cocoa_pct,rating,bean_type,bean_origin
844,89,Ecuador,2012,0.82,2.5,"Forastero (Arriba)",Ecuador
845,89,Peru,2012,0.68,2.75,Criollo,Peru
846,89,Madagascar,2012,0.72,3.25,Criollo,Madagascar
847,90,Xoconusco,2014,0.7,2.5,Criollo,Mexico
848,82,Patanemo,2015,0.77,3.0,Criollo,Venezuela
849,91,"Chiapas, Lacandon Jungle, Oaxacom Mtn",2011,0.65,3.25,,Mexico
850,92,Xoconusco,2010,0.71,3.25,Criollo,Mexico
851,92,Sambirano,2010,0.71,3.5,Trinitario,Madagascar
852,92,Kendari,2009,0.6,3.25,,
853,92,Tarakan,2009,0.75,3.25,,
854,92,Ocumare,2008,0.71,3.5,Criollo,Venezuela
855,92,"Bolivar, Guaranda",2007,0.71,2.5,"Forastero (Arriba)",Ecuador
856,92,Guyave,2007,0.71,2.5,Trinitario,Grenada
857,92,Maragda,2007,0.7,3.0,Blend,
858,93,Tabasco,2015,0.65,2.5,Trinitario,Mexico
859,93,Tabasco,2015,0.75,2.5,Trinitario,Mexico
860,94,Ocumare,2009,0.8,2.5,Criollo,Venezuela
861,94,"Porcelana, Tabasco",2009,0.7,2.75,Criollo,Mexico
862,94,Brazilian,2009,0.7,3.0,,Brazil
863,94,Brazilian,2009,0.8,3.0,,Brazil
864,94,Ocumare,2009,0.7,3.0,Criollo,Venezuela
865,95,Guadeloupe,2013,0.42,2.75,,Martinique
866,96,"Chiapas, Lacandon Jungle, Oaxacom Mtn",2016,0.75,3.25,,Mexico
867,97,"Maranon Canyon, Fortunato No. 4",2011,0.68,3.75,"Forastero (Nacional)",Peru
868,98,Choroni,2009,0.61,3.0,Criollo,Venezuela
869,99,Chuao,2010,0.77,2.75,Trinitario,Venezuela
870,100,"Terreiro Velho P.",2010,0.735,3.75,Forastero,"Sao Tome & Principe"
871,100,"Terreiro Velho P. w/ sugar crystals",2008,0.8,3.0,Forastero,"Sao Tome & Principe"
872,100,"Terreiro Velho P.",2008,0.75,4.0,Forastero,"Sao Tome & Principe"
873,100,Principe,2008,1.0,1.0,Forastero,"Sao Tome & Principe"
874,101,"Camino Verde P., Balao, Guayas, 2014",2015,0.73,3.5,,Ecuador
875,102,Sambirano,2015,0.75,3.0,Trinitario,Madagascar
876,103,"Sur del Lago",2010,0.7,3.25,,Venezuela
877,103,"Carenero Superior",2008,0.8,2.75,Trinitario,Venezuela
878,103,Moxos,2008,0.72,3.25,,Bolivia
879,103,Ocumare,2008,0.7,3.75,Criollo,Venezuela
880,103,Esmeraldas,2008,0.88,2.75,"Forastero (Nacional)",Ecuador
881,104,"Camino Verde",2015,0.76,3.5,,Ecuador
882,105,"Tien Giang, 2015, batch 10-2-16",2016,0.78,2.75,Trinitario,Vietnam
883,106,"Ecuador, Puristique",2013,0.65,3.25,"Forastero (Nacional)",Ecuador
884,106,"Ghana Puristique",2012,0.85,3.5,Forastero,Ghana
885,106,"Ecuador Puristique",2012,1.0,1.5,,Ecuador
886,106,"Uba Budo",2012,0.72,3.75,Forastero,"Sao Tome & Principe"
887,106,Madagascar,2012,0.7,3.5,Trinitario,Madagascar
888,106,Grenada,2010,0.72,3.25,Trinitario,Grenada
889,106,Chuao,2010,0.7,3.0,Trinitario,Venezuela
890,106,"Los Rios, H. Iara",2010,0.72,2.5,Nacional,Ecuador
891,106,Trinidad,2010,0.72,3.0,Trinitario,Trinidad
892,106,Jamaica,2010,0.72,3.25,Trinitario,Jamaica
893,106,"Ocumare 61",2010,0.72,3.25,"Criollo (Ocumare 61)",Venezuela
894,106,"Porcelana, Apotequil",2009,0.72,3.0,Criollo,Peru
895,106,"Porcelana, Apotequil",2009,0.62,3.25,Criollo,Peru
896,106,"Chuao 100hr",2009,0.7,3.5,"Criollo, Trinitario",Venezuela
897,106,"Chuao 70hr",2009,0.7,3.75,"Criollo, Trinitario",Venezuela
898,106,"Porcelana, Tabasco, Mexico",2008,0.72,3.0,Criollo,Mexico
899,106,"Porcelana, Venezuela",2008,0.72,3.0,"Criollo (Porcelana)",Venezuela
900,106,"Sambirano, Menava P.",2007,0.72,3.0,Trinitario,Madagascar
901,107,"Sensations Intense",2006,0.7,1.0,,
902,108,"New Ireland",2014,0.7,2.5,Forastero,"Papua New Guinea"
903,108,"Vanuatu, batch 2410",2014,0.83,2.75,Trinitario,Vanuatu
904,108,"Tanzania, batch a1",2012,0.75,3.25,Forastero,Tanzania
905,108,"Bahia, batch a1213",2012,0.65,3.25,Trinitario,Brazil
906,108,"Namau Village, N. Taileva P., batch a2812",2012,0.67,3.25,Trinitario,Fiji
907,108,Vanuatu,2012,0.64,3.25,Trinitario,Vanuatu
908,108,"Djual Island",2012,0.75,3.5,Forastero,"Papua New Guinea"
909,109,"heirloom, Arriba Nacional",2016,0.85,3.25,"Forastero (Nacional)",Ecuador
910,109,"heirloom, Arriba Nacional",2016,0.73,3.75,"Forastero (Nacional)",Ecuador
911,111,"Goodman Estate",2015,0.7,2.75,,Australia
912,111,"Daintree Estates, N. Queensland",2011,0.7,3.25,,Australia
913,112,"Dominican Republic, batch 7",2017,0.72,2.75,,"Dominican Republic"
914,113,"Robson Estate",2015,0.7,3.0,Trinitario,Trinidad
915,113,"Los Rios",2015,0.7,3.5,,Ecuador
916,113,"Crayfish Bay aka Non Pariel Estate",2015,0.7,2.25,,Grenada
917,113,"O'Payo",2015,0.7,2.75,,Nicaragua
918,114,"Zorzal Reserva, 2015 H., Kerchner",2016,0.7,3.75,,
919,114,"Maya Mtn., Break Bar- Snark",2015,0.7,3.0,Trinitario,Belize
920,114,"Maya Mountain",2014,0.7,3.5,Trinitario,Belize
921,114,"Camino Verde P., Balao, Guayas, 2013",2014,0.7,3.5,,Ecuador
923,114,"San Francisco de Macoris, Cibao region",2014,0.7,3.75,,"Dominican Republic"
924,114,"Cumboto, farmer Jose Lugo",2013,0.7,2.75,,Venezuela
925,114,Patanemo,2013,0.7,3.25,,Venezuela
926,114,"Mantuano, 2012",2013,0.7,3.5,,Venezuela
927,114,"Papua New Guinea",2013,0.7,3.5,,"Papua New Guinea"
928,114,Upala,2012,0.7,3.0,,"Costa Rica"
929,114,Colombian,2012,0.7,3.25,,Colombia
930,114,"Elvesia, 2011",2012,0.7,3.75,,"Dominican Republic"
931,114,"Dominican Republic",2011,0.7,3.25,,"Dominican Republic"
932,114,Madagascar,2011,0.7,3.25,Trinitario,Madagascar
933,114,Tanzania,2011,0.7,3.25,,Tanzania
934,115,"Los Ujuxtes",2014,0.82,3.25,,Guatemala
935,115,Chuao,2012,0.75,3.0,Trinitario,Venezuela
936,115,"Los Ujuxtes",2012,0.7,3.75,,Guatemala
937,115,Sambirano,2012,0.7,3.75,Trinitario,Madagascar
938,115,"Las Acacias E.",2012,0.7,4.0,Criollo,Guatemala
939,115,"Oscuro, Finca Chimelb",2012,0.7,3.25,,Guatemala
940,115,"Los Ujuxtes",2011,0.6,3.5,,Guatemala
941,115,"Las Acacias E.",2009,0.75,3.0,Criollo,Guatemala
942,115,"Las Acacias E.",2009,0.6,3.25,Criollo,Guatemala
943,110,"Venezuela, batch 122",2016,0.72,2.75,,Venezuela
944,110,Vietnam,2016,0.72,3.0,Trinitario,Vietnam
945,110,"DUO, batch 002",2016,0.7,3.25,,"Ecuador, Costa Rica"
946,116,Bolivia,2016,0.75,3.25,,Bolivia
947,116,Madagascar,2015,0.7,3.0,Trinitario,Madagascar
948,116,Ocumare,2015,0.7,3.25,,Venezuela
949,116,Tanzania,2015,0.7,3.0,,Tanzania
950,116,Ecuador,2015,0.7,3.25,,Ecuador
951,117,Ghana,2013,0.7,2.5,Forastero,Ghana
952,117,Rainforest,2013,0.7,2.75,,"Dominican Republic"
953,117,Venezuela,2013,0.7,2.75,,Venezuela
954,117,"West Africa",2012,0.58,3.25,Forastero,"West Africa"
955,118,"Nativo, Varzea",2015,0.72,3.5,,Brazil
956,118,"Selvagem, Jari",2015,0.65,3.5,,Brazil
957,119,"Bundibugyo District",2016,0.7,2.5,Forastero,Uganda
958,119,"Sambirano Valley, batch 2477",2016,0.7,3.0,,Madagascar
959,121,Madagascar,2007,0.66,2.5,Trinitario,Madagascar
960,121,"Costa Rica",2007,0.64,3.0,,"Costa Rica"
961,121,Ecuador,2007,0.71,3.0,,Ecuador
962,121,Ghana,2007,0.6,3.0,Forastero,Ghana
963,121,"Papua New Guinea",2007,0.64,3.0,,"Papua New Guinea"
964,121,Peru,2007,0.64,3.0,,Peru
965,122,"Papua New Guinea",2009,0.64,3.0,,"Papua New Guinea"
966,122,Venezuela,2008,0.66,3.75,,Venezuela
967,123,"Kilombero, batch 41",2016,0.72,2.5,,Tanzania
968,120,Bolivian,2008,0.8,2.75,,Bolivia
969,120,"Costa Rica",2007,0.77,3.5,Trinitario,"Costa Rica"
970,120,"Dominican Republic",2007,0.77,3.5,,"Dominican Republic"
971,124,"Lanquin Estate",2017,0.7,3.75,,Guatemala
972,124,"Tien Giang",2016,0.78,3.5,Trinitario,Vietnam
973,124,"Alto Beni, Wild Harvest, Limited Ed.",2015,0.7,3.75,,Bolivia
974,124,Elvesia,2014,0.74,3.5,,"Dominican Republic"
975,124,"Ecuador, Choc. Garage Exclusive",2013,0.7,3.25,,Ecuador
976,124,"Camino Verde",2013,0.76,3.5,,Ecuador
977,124,Bolivia,2012,0.75,2.75,,Bolivia
978,124,Belize,2012,0.72,2.75,Trinitario,Belize
979,124,Sambirano,2011,0.8,2.75,Trinitario,Madagascar
980,124,Sambirano,2011,0.72,3.0,Trinitario,Madagascar
981,124,Mantuano,2011,0.75,2.75,Criollo,Venezuela
982,124,"La Red",2011,0.74,3.0,,"Dominican Republic"
983,124,Ecuador,2011,0.7,3.25,,Ecuador
984,125,"Puerto Cabello",2015,0.85,3.0,,Venezuela
985,125,"Panama, Raven",2014,0.72,3.25,,Panama
986,125,"Puerto Cabello, Mantuano",2014,0.72,3.25,Trinitario,Venezuela
987,125,Johe,2014,0.72,3.5,"Criollo, Trinitario",Nicaragua
988,126,"O'ahu, N. Shore, Waialua Estate",2009,0.7,3.75,,Hawaii
989,127,Africa,2008,0.88,3.0,Forastero,"West Africa"
990,127,Noir,2006,0.7,1.5,,
991,128,"Hacienda Victoria",2015,0.7,3.75,,Ecuador
992,128,"Ocumare 77",2015,0.7,3.75,"Criollo (Ocumare 77)",Venezuela
993,128,"IL100, H. San Jose",2013,1.0,3.0,Criollo,Venezuela
994,128,Morogoro,2012,0.7,3.5,,Tanzania
995,128,Guasare,2012,0.7,3.75,Criollo,Venezuela
996,128,"Canoabo, Hacienda San Jose",2011,0.7,3.5,Criollo,Venezuela
997,128,"Chuao, Hacienda San Jose",2010,0.7,3.0,Trinitario,Venezuela
998,128,"Carupano, H. San Jose",2008,0.7,3.0,Trinitario,Venezuela
999,128,Teyuna,2008,0.7,3.0,,Colombia
1000,128,"Blend No. 1",2008,0.78,3.5,Blend,
1001,128,Ilblend,2008,0.7,3.75,Blend,
1002,128,Porcelana,2007,0.7,4.0,"Criollo (Porcelana)",Venezuela
1003,128,"Ocumare 61, Puertomar",2007,0.75,3.25,"Criollo (Ocumare 61)",Venezuela
1004,128,Granella,2007,0.6,3.25,Trinitario,Venezuela
1005,128,Madagascar,2007,0.7,3.5,Trinitario,Madagascar
1006,128,Madagared,2007,0.7,3.5,Criollo,Madagascar
1007,128,"Java, Javablond",2007,0.7,3.75,Criollo,Indonesia
1008,128,Ecuador,2007,0.7,4.0,"Forastero (Arriba)",Ecuador
1009,128,"Ocumare 67, Puertofino",2007,0.7,4.0,"Criollo (Ocumare 67)",Venezuela
1010,128,"Sur del Lago Classificado",2006,0.7,3.0,Trinitario,Venezuela
1011,128,Apurimac,2006,0.7,3.25,Trinitario,Peru
1012,128,"Carenero Superior",2006,0.7,3.5,Trinitario,Venezuela
1013,129,"Non Pariel Estate",2016,0.75,2.75,Trinitario,Grenada
1014,129,"Rio Caribe, Batch 7",2015,0.7,2.5,Trinitario,Venezuela
1015,129,"Colombia, Batch 9",2015,0.8,2.75,"Criollo, Trinitario",Colombia
1016,129,"Madagascar, Batch 8",2015,0.77,2.75,"Criollo, Trinitario",Madagascar
1017,130,"Rio Dulce, Xoco",2015,0.7,4.0,Criollo,Guatemala
1018,130,"Chuno, Xoco",2014,0.7,3.5,Criollo,Nicaragua
1019,130,"Rico Rugoso, Xoco",2014,0.76,3.75,Criollo,Nicaragua
1020,130,Ocumare,2012,0.72,3.75,,Venezuela
1021,130,"Indio Rojo, Xoco",2011,0.72,3.75,Criollo,Honduras
1022,130,"Dominican Republic",2011,0.65,3.5,,"Dominican Republic"
1023,130,"Bocas del Toro, Tierra Oscura",2011,0.72,3.0,,Panama
1024,130,"Nicaliso, Xoco",2011,0.71,3.25,Criollo,Nicaragua
1025,130,Ocumare,2011,0.71,3.5,,Venezuela
1026,130,Panama,2010,0.7,3.5,,Panama
1027,130,"Corazon del Ecuador, Calceta beans",2010,0.72,3.75,,Ecuador
1028,130,"Star of Ecuador",2010,0.7,2.5,,Ecuador
1029,130,"Star of Peru",2010,0.7,3.75,,Peru
1030,131,"Dominican Republic",2015,0.7,3.25,,"Dominican Republic"
1031,132,Madagascar,2012,0.82,2.75,Trinitario,Madagascar
1032,133,"Maranon, Joya Rara",2015,0.7,3.5,"Forastero (Nacional)",Peru
1033,133,"Rio Caribe, Tepui Treasure",2015,0.7,3.5,Trinitario,Venezuela
1034,133,"Taino Secret",2015,0.7,3.25,,"Domincan Republic"
1035,133,"Carenero, Empyrean Sabor",2015,0.7,3.25,Trinitario,Venezuela
1036,133,"Corona Arriba",2015,0.7,4.0,,Ecuador
1037,135,Peru,2014,0.7,3.25,,Peru
1038,135,Madagascar,2014,0.7,3.5,Trinitario,Madagascar
1039,135,"Dominican Republic",2014,0.7,3.75,,"Dominican Republic"
1040,136,Tumaco,2016,0.7,3.25,,Colombia
1041,136,Arauca,2016,0.7,3.25,,Colombia
1042,137,"Maranon, Good & Evil, w/ nibs",2012,0.72,2.75,"Forastero (Nacional)",Peru
1043,138,Porcelana,2016,0.68,3.0,Criollo,Venezuela
1044,139,"Alto Beni, Covendo Region",2011,0.75,3.75,,Bolivia
1045,139,"Alto Beni",2008,0.71,2.75,,Bolivia
1046,140,"San Joaquin",2015,0.7,3.75,,Venezuela
1047,140,"Rio Caribe, Cariaco",2009,0.605,2.75,Trinitario,Venezuela
1048,140,"Rio Caribe, Macuro",2009,0.7,3.0,Trinitario,Venezuela
1049,140,"Carenero Superior, Apamate",2008,0.74,2.5,Criollo,Venezuela
1050,140,"Carenero Superior, Bucare",2008,0.58,2.5,Criollo,Venezuela
1051,140,"Carenero Superior, Mijao",2008,0.61,3.0,Criollo,Venezuela
1052,140,"Carenero Superior, Gran Saman",2006,0.7,2.75,Criollo,Venezuela
1053,141,"Emerald Estate",2013,0.6,2.75,,"St. Lucia"
1054,141,"Emerald Estate",2013,0.7,3.25,,"St. Lucia"
1055,142,Patanemo,2015,0.79,3.0,,Venezuela
1056,142,Peru,2015,0.78,3.5,Criollo,Peru
1057,134,"Wampusirpi, batch 007",2016,0.75,3.25,,Honduras
1058,143,"Terreiro Velho P.",2010,0.8,3.25,Forastero,"Sao Tome & Principe"
1059,144,"Ben Tre",2014,0.7,3.25,Trinitario,Vietnam
1060,144,"Ham Luong",2014,0.8,3.0,Trinitario,Vietnam
1061,144,"Ba Lai",2014,0.74,3.25,Trinitario,Vietnam
1062,145,"Rio Caribe",2012,0.7,2.75,Trinitario,Venezuela
1063,145,Guapiles,2009,0.65,2.0,,"Costa Rica"
1064,145,"Carenero Superior",2009,0.81,3.5,Criollo,Venezuela
1065,145,"Carenero, Guapiles, Ocumare blend",2009,0.74,2.75,,"Cost Rica, Ven"
1066,145,Ocumare,2008,0.72,3.0,Criollo,Venezuela
1067,146,"Peru, Madagascar",2011,0.55,2.5,,"Peru, Madagascar"
1068,146,Trinidad,2011,0.55,2.5,Trinitario,Trinidad
1069,146,Porcelana,2011,0.7,2.5,"Criollo (Porcelana)",Venezuela
1070,146,"Red Vanilla",2011,0.62,2.75,,
1071,146,"Venezuela, Trinidad",2011,0.62,2.5,,"Venezuela, Trinidad"
1072,147,Belize,2014,0.8,3.0,Trinitario,Belize
1073,147,Ecuador,2014,0.8,3.5,,Ecuador
1074,147,"Dominican Republic",2014,0.8,3.75,,"Dominican Republic"
1075,148,"Monte Alegre, D. Badaro, Raw, Organic",2010,0.75,2.75,,Brazil
1076,149,"Blue Mountain",2016,0.76,3.0,,Jamaica
1077,149,Cuyagua,2016,0.76,2.5,,Venezuela
1078,149,"Maya Mountain",2016,0.76,2.75,Trinitario,Belize
1079,150,Grenada,2010,0.58,3.5,Trinitario,Grenada
1080,150,"Supremo- SF",2006,0.62,2.0,,
1081,150,"Elvesia P.",2006,0.74,3.0,"Trinitario, Criollo","Dominican Republic"
1082,150,"Madagascar, Grand Cru",2006,0.64,3.0,Criollo,Madagascar
1083,150,"Maracaibo Clasificado",2006,0.65,3.0,Criollo,Venezuela
1084,150,Arriba,2006,0.72,3.5,"Forastero (Arriba)",Ecuador
1085,150,"Alto Beni, Cru Savage",2006,0.68,4.0,"Criollo (Wild)",Bolivia
1086,151,"Puerto Rico",2014,0.65,2.25,,"Puerto Rico"
1087,151,"Dominican Republic",2014,0.8,3.0,,"Dominican Republic"
1088,151,"Dominican Republic",2014,0.7,3.25,,"Dominican Republic"
1089,151,"Dominican Republic",2014,0.85,2.5,,"Dominican Republic"
1090,152,"Rio Eni",2014,0.72,2.75,Criollo,Peru
1091,153,"Dominican Republic",2016,0.7,2.75,,"Domincan Republic"
1092,153,"Puerto Rico",2016,0.8,2.75,,"Domincan Republic"
1093,154,"Akesson's E., Sambirano V.",2016,0.7,2.75,,Madagascar
1094,154,"Camino Verde P., Balao, Guayas",2016,0.75,3.5,,Ecuador
1095,154,"Kokoa Kamili Coop, Kilombero",2016,0.67,3.75,Trinitario,Tanzania
1096,155,Choroni,2014,0.7,3.5,,Venezuela
1097,155,Ocumare,2014,0.7,3.75,,Venezuela
1098,155,Canoabo,2012,0.7,3.75,,Venezuela
1099,155,"Sur del Lago",2012,0.6,3.5,,Venezuela
1100,156,"Costa Rica",2015,0.7,3.5,,"Costa Rica"
1101,156,"Peru Brutus",2015,0.75,3.5,,Peru
1102,156,Vietnam,2015,0.8,3.0,Trinitario,Vietnam
1103,156,Ghana,2014,0.6,3.5,Forastero,Ghana
1104,156,Madagascar,2014,0.65,3.5,Trinitario,Madagascar
1105,157,"Norandino, batch 161208",2017,0.7,3.5,,Peru
1106,157,Guatemala,2015,0.73,3.5,,Guatemala
1107,157,"San Andres",2014,0.8,3.0,,"Costa Rica"
1108,157,Matagalpa,2014,0.68,3.25,,Nicaragua
1109,157,"Palo Blanco, Chulucanas",2013,0.66,3.5,,Peru
1110,157,"Tumbes Coop",2012,0.7,2.5,Criollo,Peru
1111,157,"Palo Blanco, Chulucanas",2012,0.61,3.5,,Peru
1112,157,"Palo Blanco w/ panela, Chulucanas",2012,0.81,2.0,,Peru
1113,157,"Maranon Canyon, Fortunato No. 4",2011,0.7,3.5,"Forastero (Nacional)",Peru
1114,157,"La Red",2011,0.65,3.5,,"Dominican Republic"
1115,158,"Maranon, #228, MR, SC",2014,0.7,3.0,"Forastero (Nacional)",Peru
1116,158,"Maranon, #227, LR, MC",2014,0.7,3.5,"Forastero (Nacional)",Peru
1117,158,"Maranon, #229, MR, LC",2014,0.7,3.5,"Forastero (Nacional)",Peru
1118,158,"Maranon, #230, DR, LC",2014,0.7,3.5,"Forastero (Nacional)",Peru
1119,158,"Conacado, #223, MR, SC",2013,0.72,3.25,,"Dominican Republic"
1120,158,"Conacado, #224, MR, MC",2013,0.72,3.75,,"Dominican Republic"
1121,158,"San Martin, Bellavista Coop, #226, DR, MC",2013,0.7,3.75,,Peru
1122,158,"Bellavista Coop, #225, LR, MC, CG Exclusive",2013,0.7,4.0,Trinitario,Peru
1123,158,"Markham Valley, #219, LR, MC",2012,0.69,3.5,,"Papua New Guinea"
1124,158,"Markham Valley, #221, DR, MC",2012,0.69,3.5,,"Papua New Guinea"
1125,158,"Sambirano Valley, #216, MR, LC",2012,0.74,4.0,Trinitario,Madagascar
1126,158,"Markham Valley, #220, MR, MC",2012,0.69,4.0,Trinitario,"Papua New Guinea"
1127,158,"Markham Valley, #222, LR, 0C",2012,0.69,3.0,Trinitario,"Papua New Guinea"
1128,158,"Ghana, #211, MR, MC",2011,0.74,2.75,Forastero,Ghana
1129,158,"Jamaica, #209, DR, SC",2011,0.7,3.25,Trinitario,Jamaica
1130,158,"Conacado, #212, LR, SC",2011,0.72,3.5,,"Dominican Republic"
1131,158,"Jamaica, #210, DR, MC",2011,0.7,3.5,Trinitario,Jamaica
1132,158,"Sambirano Valley, #214, LR, MC",2011,0.74,2.75,Trinitario,Madagascar
1133,158,"Conacado, #213, DR, -C",2011,0.72,3.25,,"Dominican Republic"
1134,158,"Sambirano Valley, #215, MR, MC",2011,0.74,3.0,Trinitario,Madagascar
1135,158,"Chuao, #218, MR, MC",2011,0.76,3.25,Trinitario,Venezuela
1136,158,"Chuao, #217, DR, MC",2011,0.7,4.0,Trinitario,Venezuela
1137,158,"Jamaica, #204, DR, SC",2009,0.8,2.75,Trinitario,Jamaica
1138,158,"Jamaica, #206, DR, LC",2009,0.7,3.0,Trinitario,Jamaica
1139,158,"Jamaica, #205, DR, MC",2009,0.7,3.25,Trinitario,Jamaica
1140,158,"Carenero Superior, #203, MR, SC",2009,0.65,3.5,Criollo,Venezuela
1141,159,"Rugoso, Bad Fermentation",2016,0.7,3.5,,Nicaragua
1142,160,"La Dalia",2015,0.6,3.0,,Nicaragua
1143,160,"La Dalia",2015,0.85,3.25,,Nicaragua
1144,160,"La Dalia",2014,0.7,3.5,,Nicaragua
1145,160,"Barba, Xoco",2013,0.7,3.25,,Nicaragua
1146,160,"Medagla, Xoco",2013,0.7,3.5,,Nicaragua
1147,160,"Chuno, triple turned, Xoco",2012,0.7,3.25,"Criollo, Trinitario",Nicaragua
1148,160,"Red Mayan, Xoco",2012,0.7,3.25,"Criollo, Trinitario",Honduras
1149,160,"Chuno, double turned, Xoco",2012,0.7,3.25,"Criollo, Trinitario",Nicaragua
1150,160,"Rugoso, Xoco",2012,0.7,3.75,,Nicaragua
1151,160,"Johe, Xoco",2011,0.7,3.25,"Criollo, Trinitario",Nicaragua
1152,160,"Chuno, Xoco",2011,0.7,3.5,"Criollo, Trinitario",Nicaragua
1153,160,"Nicaliso, Xoco",2011,0.7,3.5,"Criollo, Trinitario",Nicaragua
1154,161,"Wild Bolivian, Batch 2",2016,0.74,3.75,Beniano,Bolivia
1155,161,"Coto Brus, Heirloom, Batch 1",2016,0.74,4.0,"Amazon mix","Costa Rica"
1156,161,"Gran Couva",2014,0.7,3.75,Trinitario,Trinidad
1157,161,Maranon,2014,0.76,3.0,"Forastero (Nacional)",Peru
1158,161,"La Red",2013,0.7,3.75,,"Dominican Republic"
1159,161,"Camino Verde",2013,0.75,3.0,,Ecuador
1160,161,Peru,2012,0.7,2.5,,Peru
1161,161,"Signature Blend",2011,0.66,3.25,Trinitario,"Costa Rica"
1162,161,"Costa Rica",2011,0.7,3.0,,"Costa Rica"
1163,162,"Kaua'I, Alea Estate +world",2014,0.85,2.5,Blend,Hawaii
1164,163,"Akesson P.",2015,0.65,3.25,Trinitario,Madagascar
1165,163,"ABOCFA Coop",2015,0.7,4.0,Forastero,Ghana
1166,163,"Conacado Coop",2015,0.7,3.5,Trinitario,"Domincan Republic"
1167,163,"Conacado Coop",2015,0.8,3.5,Trinitario,"Domincan Republic"
1168,163,"Akesson P.",2015,0.75,3.5,Trinitario,Madagascar
1169,164,"Toledo District, 2015 Harvest",2016,0.7,3.5,,Belize
1170,164,Bahia,2015,0.66,3.0,"Trinitario, Forastero",Brazil
1171,165,"Almendra Blanca, batch 1004",2016,0.77,2.75,,Mexico
1172,165,"El Carmen, batch 1003",2016,0.77,3.25,,Nicaragua
1173,165,"Asochivite, batch 1005",2016,0.77,3.25,,Guatemala
1174,166,"Ben Tre, Dong Nai",2011,0.72,3.0,Trinitario,Vietnam
1175,167,Dark,2006,0.7,2.5,,
1176,168,Madagascar,2016,0.7,3.5,,Madagascar
1177,169,Grenada,2010,0.82,3.25,Trinitario,Grenada
1178,169,Grenada,2009,0.6,2.75,Trinitario,Grenada
1179,169,Grenada,2008,0.71,2.5,Trinitario,Grenada
1180,170,Arriba,2009,0.64,3.0,"Forastero (Arriba) ASS",Ecuador
1181,170,Ghana,2009,0.64,3.0,Forastero,Ghana
1182,170,"Trinidad & Tobago",2009,0.64,3.0,,"Trinidad, Tobago"
1183,170,"Lacri Blend",2009,0.76,3.0,,Venezuela
1184,170,Blend,2009,0.64,3.25,,"Ven, Trinidad, Ecuador"
1185,171,"Epique, Blend No. 49",2015,0.7,3.75,,
1186,171,Haiti,2013,0.65,2.75,,Haiti
1187,171,Nicaragua,2013,0.65,2.75,,Nicaragua
1188,171,Jamaica,2013,0.65,3.25,Trinitario,Jamaica
1189,171,Ecuador,2013,0.65,3.5,,Ecuador
1190,171,"Coucher du Soleil",2011,0.72,2.75,,
1191,171,"Lever du Soleil",2011,0.61,3.25,,
1192,171,Onyx,2011,0.72,3.25,,
1193,171,Trinidad,2010,0.65,3.0,Trinitario,Trinidad
1194,171,"O'ahu, N. Shore, Waialua E., Kakoleka",2009,0.55,3.0,,Hawaii
1195,171,Nocturne,2009,0.91,3.0,,
1196,171,Complexite,2009,0.7,3.5,Blend,
1197,171,"Machu Pichu",2008,0.65,3.0,,Peru
1198,171,"Special Maker Reserve",2008,0.64,3.0,,
1199,171,Ocumare,2008,0.65,3.5,,Venezuela
1200,171,Quetzalcoatl,2007,0.72,3.5,Blend,
1201,171,Chucuri,2006,0.65,3.0,Trinitario,Colombia
1202,171,"Sur del Lago",2006,0.65,2.5,"Trinitario, Criollo",Venezuela
1203,171,"Sambirano, Ambanja",2006,0.65,3.5,"Criollo, +",Madagascar
1204,171,"Los Rios, Quevedo",2006,0.65,3.5,"Forastero (Arriba)",Ecuador
1205,171,Tsaranta,2006,0.61,3.5,Blend,
1206,171,Semisweet,2006,0.61,3.0,Blend,
1207,172,"Papua New Guinea",2014,0.8,2.75,,"Papua New Guinea"
1208,172,"Campesino w/ nibs",2014,0.74,2.75,,
1209,172,"Dominican Republic",2014,0.75,3.25,,"Dominican Republic"
1210,172,Trinitario,2014,0.7,3.5,Trinitario,
1211,172,"Downtown London",2014,0.65,2.75,,
1212,172,"Africa meets Latina",2014,0.7,3.0,,
1213,172,Amazonas,2014,0.8,3.0,,
1214,172,Sharkey,2014,0.66,3.25,,Hawaii
1215,172,"one hundred",2014,1.0,2.0,,
1216,173,Arriba,2007,0.77,2.5,"Forastero (Arriba)",Ecuador
1217,174,"Don Homero- Cerecita Valley",2014,0.55,2.75,Trinitario,Ecuador
1218,174,"Don Homero- Cerecita Valley",2014,0.7,3.0,Trinitario,Ecuador
1219,175,"South America and Africa",2011,0.7,3.0,,"South America, Africa"
1220,176,"Vale do Juliana, w/ nibs",2016,0.85,3.25,,Brazil
1221,176,"Brazil Blend",2015,0.67,3.0,,Brazil
1222,176,"Tome Acu E., Amazon Rainforest",2015,0.77,3.5,,Brazil
1223,176,"Vale do Juliana E., Atlantic Forest",2015,0.74,3.5,,Brazil
1224,177,Peru,2016,0.64,2.75,,Peru
1225,178,"Maya Mtn, Moho R., Toledo D., 2015",2016,0.7,3.25,Amazon,Belize
1226,179,"Cota Brus, Terciopelo, 2015",2016,0.74,3.5,"Amazon mix","Costa Rica"
1227,180,"Alto Beni, Upper Rio Beni, 2014",2014,0.67,3.5,"Amazon, ICS",Bolivia
